,Date,Time,CO(GT),PT08S1(CO),C6H6(GT),PT08S2(NMHC),NOx(GT),PT08S3(NOx),NO2(GT),PT08S4(NO2),PT08S5(O3),T
5109,2004-10-15,2020-06-11 19:00:00,2.1297114,1123.0,14.1,1119.0,242.18929,648.0,112.145134,1593.0,1198.0,20.1
5110,2004-10-15,2020-06-11 20:00:00,2.1297114,1126.0,11.9,1045.0,242.18929,689.0,112.145134,1523.0,1166.0,19.6
5111,2004-10-15,2020-06-11 21:00:00,2.1297114,924.0,5.1,766.0,242.18929,902.0,112.145134,1357.0,752.0,18.6
5112,2004-10-15,2020-06-11 22:00:00,2.1297114,982.0,6.8,849.0,242.18929,853.0,112.145134,1390.0,717.0,14.5
5113,2004-10-15,2020-06-11 23:00:00,2.1297114,936.0,4.8,756.0,242.18929,939.0,112.145134,1311.0,693.0,16.3
5114,2004-10-16,2020-06-11 00:00:00,2.1297114,1069.0,7.2,865.0,242.18929,825.0,112.145134,1394.0,816.0,14.1
5115,2004-10-16,2020-06-11 01:00:00,2.1297114,967.0,5.4,785.0,242.18929,879.0,112.145134,1326.0,766.0,14.5
5116,2004-10-16,2020-06-11 02:00:00,2.1297114,869.0,3.0,649.0,242.18929,1033.0,112.145134,1249.0,631.0,14.7
5117,2004-10-16,2020-06-11 03:00:00,2.1297114,916.0,3.7,692.0,242.18929,986.0,112.145134,1287.0,683.0,14.5
5118,2004-10-16,2020-06-11 04:00:00,2.1297114,886.0,3.6,686.0,242.18929,970.0,112.145134,1278.0,654.0,15.0
5119,2004-10-16,2020-06-11 05:00:00,2.1297114,926.0,4.7,747.0,242.18929,902.0,112.145134,1325.0,759.0,14.5
5120,2004-10-16,2020-06-11 06:00:00,2.1297114,971.0,6.9,851.0,242.18929,808.0,112.145134,1389.0,876.0,14.6
5121,2004-10-16,2020-06-11 07:00:00,2.1297114,1029.0,7.7,886.0,242.18929,807.0,112.145134,1446.0,926.0,15.0
5122,2004-10-16,2020-06-11 08:00:00,2.1297114,1124.0,12.2,1057.0,242.18929,667.0,112.145134,1569.0,1091.0,15.9
5123,2004-10-16,2020-06-11 09:00:00,2.1297114,1063.0,9.6,964.0,242.18929,729.0,112.145134,1454.0,1045.0,17.4
5124,2004-10-16,2020-06-11 10:00:00,2.1297114,1028.0,9.6,961.0,242.18929,756.0,112.145134,1413.0,928.0,21.3
5125,2004-10-16,2020-06-11 11:00:00,2.1297114,944.0,8.3,910.0,242.18929,828.0,112.145134,1342.0,777.0,22.0
5126,2004-10-16,2020-06-11 12:00:00,2.1297114,913.0,7.0,857.0,242.18929,892.0,112.145134,1275.0,640.0,20.3
5127,2004-10-16,2020-06-11 13:00:00,2.1297114,966.0,8.2,906.0,242.18929,819.0,112.145134,1354.0,741.0,20.2
5128,2004-10-16,2020-06-11 14:00:00,2.1297114,833.0,4.5,737.0,242.18929,1021.0,112.145134,1162.0,483.0,20.8
5129,2004-10-16,2020-06-11 15:00:00,2.1297114,891.0,5.5,789.0,242.18929,960.0,112.145134,1234.0,522.0,21.6
5130,2004-10-16,2020-06-11 16:00:00,2.1297114,995.0,8.7,927.0,242.18929,825.0,112.145134,1320.0,718.0,22.0
5131,2004-10-16,2020-06-11 17:00:00,2.1297114,1038.0,8.7,929.0,242.18929,816.0,112.145134,1332.0,798.0,19.9
5132,2004-10-16,2020-06-11 18:00:00,2.1297114,1146.0,14.0,1118.0,242.18929,695.0,112.145134,1534.0,1174.0,19.2
5133,2004-10-16,2020-06-11 19:00:00,2.1297114,1059.0,9.5,958.0,242.18929,787.0,112.145134,1417.0,891.0,17.9
5134,2004-10-16,2020-06-11 20:00:00,2.1297114,1065.0,7.9,893.0,242.18929,819.0,112.145134,1397.0,799.0,14.7
5135,2004-10-16,2020-06-11 21:00:00,2.1297114,1013.0,6.2,822.0,242.18929,855.0,112.145134,1377.0,855.0,15.1
5136,2004-10-16,2020-06-11 22:00:00,2.1297114,942.0,4.0,712.0,242.18929,979.0,112.145134,1303.0,734.0,17.2
5137,2004-10-16,2020-06-11 23:00:00,2.1297114,925.0,4.4,735.0,242.18929,960.0,112.145134,1284.0,691.0,15.4
5138,2004-10-17,2020-06-11 00:00:00,2.1297114,871.0,2.6,628.0,242.18929,1118.0,112.145134,1228.0,557.0,16.5
5139,2004-10-17,2020-06-11 01:00:00,2.1297114,864.0,2.7,633.0,242.18929,1097.0,112.145134,1259.0,523.0,16.4
5140,2004-10-17,2020-06-11 02:00:00,2.1297114,929.0,3.8,698.0,242.18929,991.0,112.145134,1307.0,610.0,15.4
5141,2004-10-17,2020-06-11 03:00:00,2.1297114,912.0,3.6,690.0,242.18929,984.0,112.145134,1309.0,574.0,15.8
5142,2004-10-17,2020-06-11 04:00:00,2.1297114,817.0,2.2,602.0,242.18929,1120.0,112.145134,1227.0,470.0,16.0
5143,2004-10-17,2020-06-11 05:00:00,2.1297114,786.0,1.7,558.0,242.18929,1217.0,112.145134,1179.0,434.0,15.0
5144,2004-10-17,2020-06-11 06:00:00,2.1297114,827.0,2.1,595.0,242.18929,1208.0,112.145134,1214.0,507.0,13.9
5145,2004-10-17,2020-06-11 07:00:00,2.1297114,789.0,2.3,604.0,242.18929,1181.0,112.145134,1171.0,467.0,15.9
5146,2004-10-17,2020-06-11 08:00:00,2.1297114,875.0,4.8,754.0,242.18929,961.0,112.145134,1296.0,591.0,15.9
5147,2004-10-17,2020-06-11 09:00:00,2.1297114,959.0,5.6,792.0,242.18929,913.0,112.145134,1315.0,717.0,17.1
5148,2004-10-17,2020-06-11 10:00:00,2.1297114,969.0,6.8,850.0,242.18929,846.0,112.145134,1351.0,774.0,19.2
5149,2004-10-17,2020-06-11 11:00:00,2.1297114,947.0,6.2,821.0,242.18929,900.0,112.145134,1302.0,697.0,21.5
5150,2004-10-17,2020-06-11 12:00:00,2.1297114,960.0,6.8,848.0,242.18929,866.0,112.145134,1305.0,701.0,21.6
5151,2004-10-17,2020-06-11 13:00:00,2.1297114,1017.0,11.1,1020.0,242.18929,744.0,112.145134,1478.0,752.0,21.6
5152,2004-10-17,2020-06-11 14:00:00,2.1297114,979.0,12.2,1057.0,242.18929,701.0,112.145134,1473.0,760.0,22.0
5153,2004-10-17,2020-06-11 15:00:00,2.1297114,843.0,4.7,748.0,242.18929,999.0,112.145134,1179.0,505.0,22.1
5154,2004-10-17,2020-06-11 16:00:00,2.1297114,877.0,5.1,769.0,242.18929,962.0,112.145134,1212.0,529.0,22.4
5155,2004-10-17,2020-06-11 17:00:00,2.1297114,1053.0,12.7,1072.0,242.18929,733.0,112.145134,1495.0,832.0,20.9
5156,2004-10-17,2020-06-11 18:00:00,2.1297114,1047.0,11.6,1037.0,242.18929,749.0,112.145134,1429.0,904.0,19.8
5157,2004-10-17,2020-06-11 19:00:00,2.1297114,1105.0,12.7,1074.0,242.18929,712.0,112.145134,1457.0,1050.0,18.2
5158,2004-10-17,2020-06-11 20:00:00,2.1297114,1008.0,9.7,968.0,242.18929,783.0,112.145134,1348.0,1000.0,17.3
5159,2004-10-17,2020-06-11 21:00:00,2.1297114,975.0,7.8,891.0,242.18929,814.0,112.145134,1361.0,911.0,15.8
5160,2004-10-17,2020-06-11 22:00:00,2.1297114,954.0,6.8,850.0,242.18929,840.0,112.145134,1321.0,858.0,15.5
5161,2004-10-17,2020-06-11 23:00:00,2.1297114,987.0,8.1,904.0,242.18929,808.0,112.145134,1344.0,903.0,15.5
5162,2004-10-18,2020-06-11 00:00:00,2.1297114,880.0,5.4,784.0,242.18929,922.0,112.145134,1252.0,781.0,15.8
5163,2004-10-18,2020-06-11 01:00:00,2.1297114,856.0,4.4,732.0,242.18929,988.0,112.145134,1247.0,714.0,14.8
5164,2004-10-18,2020-06-11 02:00:00,2.1297114,788.0,2.4,614.0,242.18929,1116.0,112.145134,1177.0,625.0,14.8
5165,2004-10-18,2020-06-11 03:00:00,2.1297114,760.0,1.6,555.0,242.18929,1226.0,112.145134,1158.0,568.0,13.8
5166,2004-10-18,2020-06-11 04:00:00,2.1297114,777.0,1.8,570.0,242.18929,1191.0,112.145134,1167.0,616.0,14.5
5167,2004-10-18,2020-06-11 05:00:00,2.1297114,825.0,3.1,661.0,242.18929,1074.0,112.145134,1207.0,710.0,14.0
5168,2004-10-18,2020-06-11 06:00:00,2.1297114,1011.0,9.2,947.0,242.18929,759.0,112.145134,1425.0,953.0,12.6
5169,2004-10-18,2020-06-11 07:00:00,2.1297114,1237.0,20.8,1319.0,242.18929,576.0,112.145134,1741.0,1271.0,13.3
5170,2004-10-18,2020-06-11 08:00:00,2.1297114,1298.0,26.8,1473.0,242.18929,514.0,112.145134,1884.0,1447.0,14.4
5171,2004-10-18,2020-06-11 09:00:00,2.1297114,1153.0,17.7,1230.0,242.18929,616.0,112.145134,1565.0,1296.0,16.8
5172,2004-10-18,2020-06-11 10:00:00,2.1297114,1101.0,14.2,1124.0,242.18929,646.0,112.145134,1521.0,1217.0,19.7
5173,2004-10-18,2020-06-11 11:00:00,2.1297114,1215.0,16.8,1203.0,242.18929,599.0,112.145134,1664.0,1341.0,21.1
5174,2004-10-18,2020-06-11 12:00:00,2.1297114,1163.0,16.0,1179.0,242.18929,608.0,112.145134,1641.0,1180.0,22.2
5175,2004-10-18,2020-06-11 13:00:00,2.1297114,1285.0,19.9,1293.0,242.18929,549.0,112.145134,1797.0,1365.0,21.4
5176,2004-10-18,2020-06-11 14:00:00,2.1297114,1288.0,18.5,1253.0,242.18929,537.0,112.145134,1763.0,1410.0,19.9
5177,2004-10-18,2020-06-11 15:00:00,2.1297114,1362.0,21.4,1334.0,242.18929,512.0,112.145134,1862.0,1529.0,20.3
5178,2004-10-18,2020-06-11 16:00:00,2.1297114,1405.0,22.8,1372.0,242.18929,497.0,112.145134,1883.0,1573.0,20.0
5179,2004-10-18,2020-06-11 17:00:00,2.1297114,1610.0,36.5,1697.0,242.18929,407.0,112.145134,2287.0,1810.0,19.7
5180,2004-10-18,2020-06-11 18:00:00,2.1297114,1612.0,38.8,1745.0,242.18929,398.0,112.145134,2357.0,1834.0,19.3
5181,2004-10-18,2020-06-11 19:00:00,2.1297114,1520.0,32.3,1604.0,242.18929,436.0,112.145134,2161.0,1672.0,18.5
5182,2004-10-18,2020-06-11 20:00:00,2.1297114,1489.0,29.3,1534.0,242.18929,444.0,112.145134,2080.0,1686.0,17.8
5183,2004-10-18,2020-06-11 21:00:00,2.1297114,1181.0,14.2,1124.0,242.18929,597.0,112.145134,1606.0,1302.0,17.6
5184,2004-10-18,2020-06-11 22:00:00,2.1297114,995.0,8.0,898.0,242.18929,761.0,112.145134,1409.0,1023.0,17.5
5185,2004-10-18,2020-06-11 23:00:00,2.1297114,998.0,7.4,875.0,242.18929,779.0,112.145134,1380.0,992.0,16.5
5186,2004-10-19,2020-06-11 00:00:00,2.1297114,984.0,7.2,864.0,242.18929,788.0,112.145134,1371.0,960.0,16.2
5187,2004-10-19,2020-06-11 01:00:00,2.1297114,1022.0,8.0,898.0,242.18929,746.0,112.145134,1414.0,955.0,14.9
5188,2004-10-19,2020-06-11 02:00:00,2.1297114,951.0,6.5,835.0,242.18929,788.0,112.145134,1354.0,887.0,14.1
5189,2004-10-19,2020-06-11 03:00:00,2.1297114,910.0,5.2,773.0,242.18929,842.0,112.145134,1303.0,851.0,14.0
5190,2004-10-19,2020-06-11 04:00:00,2.1297114,932.0,5.6,792.0,242.18929,818.0,112.145134,1323.0,903.0,14.9
5191,2004-10-19,2020-06-11 05:00:00,2.1297114,974.0,7.0,859.0,242.18929,772.0,112.145134,1383.0,954.0,15.2
5192,2004-10-19,2020-06-11 06:00:00,2.1297114,1117.0,11.5,1031.0,242.18929,669.0,112.145134,1528.0,1107.0,15.2
5193,2004-10-19,2020-06-11 07:00:00,2.1297114,1367.0,21.7,1343.0,242.18929,517.0,112.145134,1852.0,1442.0,15.2
5194,2004-10-19,2020-06-11 08:00:00,2.1297114,1583.0,37.9,1726.0,242.18929,404.0,112.145134,2316.0,1818.0,15.8
5195,2004-10-19,2020-06-11 09:00:00,2.1297114,1526.0,30.1,1552.0,242.18929,441.0,112.145134,2074.0,1802.0,16.6
5196,2004-10-19,2020-06-11 10:00:00,2.1297114,1399.0,24.5,1416.0,242.18929,485.0,112.145134,1894.0,1671.0,17.6
5197,2004-10-19,2020-06-11 11:00:00,2.1297114,1436.0,25.2,1435.0,242.18929,479.0,112.145134,1911.0,1710.0,18.3
5198,2004-10-19,2020-06-11 12:00:00,2.1297114,1455.0,26.5,1468.0,242.18929,474.0,112.145134,1945.0,1746.0,19.4
5199,2004-10-19,2020-06-11 13:00:00,2.1297114,1311.0,19.6,1286.0,242.18929,544.0,112.145134,1760.0,1495.0,20.9
5200,2004-10-19,2020-06-11 14:00:00,2.1297114,1174.0,13.4,1097.0,242.18929,640.0,112.145134,1596.0,1203.0,22.0
5201,2004-10-19,2020-06-11 15:00:00,2.1297114,1242.0,15.3,1158.0,242.18929,602.0,112.145134,1682.0,1252.0,22.8
5202,2004-10-19,2020-06-11 16:00:00,2.1297114,1267.0,15.1,1151.0,242.18929,593.0,112.145134,1671.0,1528.0,21.7
5203,2004-10-19,2020-06-11 17:00:00,2.1297114,1401.0,21.1,1326.0,242.18929,530.0,112.145134,1887.0,1629.0,21.3
5204,2004-10-19,2020-06-11 18:00:00,2.1297114,1428.0,23.6,1393.0,242.18929,490.0,112.145134,1976.0,1608.0,21.2
5205,2004-10-19,2020-06-11 19:00:00,2.1297114,1478.0,25.7,1447.0,242.18929,474.0,112.145134,2017.0,1664.0,21.2
5206,2004-10-19,2020-06-11 20:00:00,2.1297114,1518.0,27.2,1483.0,242.18929,454.0,112.145134,2098.0,1666.0,20.8
5207,2004-10-19,2020-06-11 21:00:00,2.1297114,1468.0,24.4,1415.0,242.18929,470.0,112.145134,1985.0,1594.0,19.9
5208,2004-10-19,2020-06-11 22:00:00,2.1297114,1369.0,20.3,1305.0,242.18929,513.0,112.145134,1851.0,1421.0,18.8
5209,2004-10-19,2020-06-11 23:00:00,2.1297114,1244.0,14.8,1141.0,242.18929,571.0,112.145134,1671.0,1337.0,19.2
5210,2004-10-20,2020-06-11 00:00:00,2.1297114,1217.0,12.8,1077.0,242.18929,603.0,112.145134,1628.0,1270.0,19.0
5211,2004-10-20,2020-06-11 01:00:00,2.1297114,1103.0,10.0,979.0,242.18929,666.0,112.145134,1520.0,1156.0,19.5
5212,2004-10-20,2020-06-11 02:00:00,2.1297114,1118.0,9.3,951.0,242.18929,675.0,112.145134,1509.0,1124.0,19.4
5213,2004-10-20,2020-06-11 03:00:00,2.1297114,1087.0,9.3,950.0,242.18929,684.0,112.145134,1519.0,1049.0,18.4
5214,2004-10-20,2020-06-11 04:00:00,2.1297114,1069.0,8.8,931.0,242.18929,688.0,112.145134,1508.0,1044.0,18.7
5215,2004-10-20,2020-06-11 05:00:00,2.1297114,1112.0,10.2,985.0,242.18929,645.0,112.145134,1544.0,1109.0,18.4
5216,2004-10-20,2020-06-11 06:00:00,2.1297114,1196.0,13.1,1086.0,242.18929,594.0,112.145134,1659.0,1224.0,18.5
5217,2004-10-20,2020-06-11 07:00:00,2.1297114,1522.0,26.1,1457.0,242.18929,458.0,112.145134,2043.0,1611.0,18.8
5218,2004-10-20,2020-06-11 08:00:00,2.1297114,1715.0,37.9,1728.0,242.18929,371.0,112.145134,2376.0,2004.0,19.9
5219,2004-10-20,2020-06-11 09:00:00,2.1297114,1582.0,26.2,1459.0,242.18929,448.0,112.145134,2036.0,1776.0,21.3
5220,2004-10-20,2020-06-11 10:00:00,2.1297114,1494.0,23.1,1379.0,242.18929,467.0,112.145134,1965.0,1723.0,23.0
5221,2004-10-20,2020-06-11 11:00:00,2.1297114,1631.0,26.0,1455.0,242.18929,438.0,112.145134,2027.0,1916.0,22.4
5222,2004-10-20,2020-06-11 12:00:00,2.1297114,1650.0,28.1,1506.0,242.18929,424.0,112.145134,2093.0,1955.0,23.8
5223,2004-10-20,2020-06-11 13:00:00,2.1297114,1640.0,28.0,1503.0,242.18929,431.0,112.145134,2094.0,1894.0,24.7
5224,2004-10-20,2020-06-11 14:00:00,2.1297114,1589.0,24.6,1418.0,242.18929,452.0,112.145134,2015.0,1823.0,25.4
5225,2004-10-20,2020-06-11 15:00:00,2.1297114,1538.0,22.4,1362.0,242.18929,473.0,112.145134,1924.0,1793.0,25.7
5226,2004-10-20,2020-06-11 16:00:00,4.7,1597.0,30.9,1573.0,652.0,424.0,167.0,2307.0,1956.0,24.8
5227,2004-10-20,2020-06-11 17:00:00,8.0,1884.0,43.7,1846.0,895.0,348.0,194.0,2595.0,2203.0,24.6
5228,2004-10-20,2020-06-11 18:00:00,7.7,1835.0,40.0,1770.0,826.0,358.0,172.0,2474.0,2073.0,23.9
5229,2004-10-20,2020-06-11 19:00:00,6.8,1759.0,35.9,1684.0,648.0,373.0,134.0,2378.0,1923.0,23.0
5230,2004-10-20,2020-06-11 20:00:00,6.0,1666.0,30.1,1553.0,629.0,409.0,130.0,2170.0,1780.0,22.4
5231,2004-10-20,2020-06-11 21:00:00,4.7,1506.0,22.3,1360.0,529.0,458.0,113.0,1944.0,1609.0,22.0
5232,2004-10-20,2020-06-11 22:00:00,3.4,1378.0,17.7,1229.0,405.0,511.0,99.0,1820.0,1466.0,21.8
5233,2004-10-20,2020-06-11 23:00:00,3.9,1448.0,19.5,1283.0,461.0,496.0,109.0,1877.0,1504.0,21.9
5234,2004-10-21,2020-06-11 00:00:00,4.4,1481.0,22.3,1359.0,486.0,467.0,105.0,1957.0,1518.0,21.7
5235,2004-10-21,2020-06-11 01:00:00,3.3,1289.0,15.4,1161.0,335.0,552.0,91.0,1765.0,1289.0,21.3
5236,2004-10-21,2020-06-11 02:00:00,2.0,1109.0,9.3,951.0,210.0,664.0,77.0,1570.0,1076.0,20.8
5237,2004-10-21,2020-06-11 03:00:00,1.5,994.0,6.0,812.0,242.18929,784.0,112.145134,1453.0,947.0,21.4
5238,2004-10-21,2020-06-11 04:00:00,2.1297114,1015.0,6.6,839.0,99.0,754.0,59.0,1473.0,970.0,21.4
5239,2004-10-21,2020-06-11 05:00:00,0.8,966.0,5.1,771.0,149.0,830.0,60.0,1420.0,900.0,21.3
5240,2004-10-21,2020-06-11 06:00:00,1.3,1088.0,8.8,932.0,203.0,706.0,72.0,1565.0,1034.0,21.5
5241,2004-10-21,2020-06-11 07:00:00,2.7,1303.0,16.6,1198.0,332.0,578.0,83.0,1791.0,1235.0,21.9
5242,2004-10-21,2020-06-11 08:00:00,3.6,1440.0,24.3,1412.0,446.0,494.0,104.0,2016.0,1455.0,22.6
5243,2004-10-21,2020-06-11 09:00:00,3.6,1392.0,20.6,1313.0,524.0,517.0,119.0,1866.0,1478.0,22.6
5244,2004-10-21,2020-06-11 10:00:00,2.6,1248.0,15.6,1167.0,347.0,572.0,105.0,1704.0,1393.0,25.5
5245,2004-10-21,2020-06-11 11:00:00,2.0,1197.0,12.2,1058.0,273.0,634.0,91.0,1626.0,1237.0,27.0
5246,2004-10-21,2020-06-11 12:00:00,3.3,1357.0,17.7,1230.0,404.0,542.0,103.0,1834.0,1373.0,25.2
5247,2004-10-21,2020-06-11 13:00:00,2.6,1263.0,14.8,1143.0,242.18929,578.0,112.145134,1736.0,1310.0,26.6
5248,2004-10-21,2020-06-11 14:00:00,2.1,1261.0,15.0,1148.0,312.0,585.0,111.0,1733.0,1287.0,27.2
5249,2004-10-21,2020-06-11 15:00:00,2.9,1382.0,16.7,1200.0,369.0,539.0,101.0,1807.0,1413.0,26.9
5250,2004-10-21,2020-06-11 16:00:00,3.0,1400.0,17.7,1230.0,362.0,519.0,102.0,1864.0,1483.0,26.5
5251,2004-10-21,2020-06-11 17:00:00,3.2,1443.0,20.9,1322.0,335.0,488.0,101.0,1933.0,1539.0,27.0
5252,2004-10-21,2020-06-11 18:00:00,4.4,1630.0,28.7,1520.0,447.0,427.0,118.0,2166.0,1691.0,25.9
5253,2004-10-21,2020-06-11 19:00:00,6.0,1720.0,34.8,1661.0,576.0,382.0,120.0,2403.0,1846.0,25.1
5254,2004-10-21,2020-06-11 20:00:00,5.0,1600.0,27.5,1492.0,486.0,432.0,107.0,2160.0,1665.0,24.7
5255,2004-10-21,2020-06-11 21:00:00,4.3,1525.0,24.9,1427.0,439.0,450.0,104.0,2085.0,1577.0,23.6
5256,2004-10-21,2020-06-11 22:00:00,4.3,1544.0,24.2,1409.0,462.0,448.0,91.0,2048.0,1603.0,22.4
5257,2004-10-21,2020-06-11 23:00:00,4.2,1455.0,22.2,1357.0,441.0,466.0,91.0,1964.0,1530.0,21.6
5258,2004-10-22,2020-06-11 00:00:00,2.2,1203.0,13.2,1090.0,223.0,593.0,74.0,1655.0,1205.0,21.3
5259,2004-10-22,2020-06-11 01:00:00,1.3,1038.0,7.9,895.0,126.0,714.0,63.0,1474.0,999.0,21.2
5260,2004-10-22,2020-06-11 02:00:00,1.0,975.0,5.9,807.0,116.0,788.0,57.0,1423.0,904.0,20.3
5261,2004-10-22,2020-06-11 03:00:00,0.7,917.0,4.1,714.0,242.18929,870.0,112.145134,1355.0,843.0,20.8
5262,2004-10-22,2020-06-11 04:00:00,2.1297114,930.0,4.6,741.0,125.0,849.0,48.0,1392.0,843.0,19.6
5263,2004-10-22,2020-06-11 05:00:00,0.9,960.0,5.8,804.0,198.0,802.0,49.0,1435.0,886.0,18.7
5264,2004-10-22,2020-06-11 06:00:00,1.0,982.0,6.5,834.0,185.0,770.0,55.0,1435.0,911.0,19.8
5265,2004-10-22,2020-06-11 07:00:00,2.8,1359.0,19.5,1282.0,425.0,541.0,78.0,1912.0,1319.0,19.8
5266,2004-10-22,2020-06-11 08:00:00,4.1,1500.0,28.0,1503.0,465.0,437.0,91.0,2158.0,1927.0,20.4
5267,2004-10-22,2020-06-11 09:00:00,2.9,1315.0,18.7,1261.0,341.0,535.0,88.0,1830.0,1554.0,22.3
5268,2004-10-22,2020-06-11 10:00:00,2.7,1307.0,18.3,1248.0,316.0,525.0,83.0,1787.0,1565.0,22.6
5269,2004-10-22,2020-06-11 11:00:00,2.1,1235.0,14.3,1125.0,241.0,574.0,81.0,1704.0,1462.0,24.5
5270,2004-10-22,2020-06-11 12:00:00,2.4,1310.0,16.5,1194.0,266.0,538.0,83.0,1781.0,1487.0,24.4
5271,2004-10-22,2020-06-11 13:00:00,3.8,1459.0,22.9,1375.0,412.0,467.0,111.0,2007.0,1690.0,26.0
5272,2004-10-22,2020-06-11 14:00:00,3.7,1461.0,22.3,1358.0,394.0,474.0,112.0,2033.0,1603.0,26.8
5273,2004-10-22,2020-06-11 15:00:00,3.7,1476.0,22.0,1352.0,365.0,474.0,112.0,1996.0,1568.0,26.4
5274,2004-10-22,2020-06-11 16:00:00,5.5,1612.0,27.7,1496.0,548.0,429.0,137.0,2127.0,1743.0,26.9
5275,2004-10-22,2020-06-11 17:00:00,5.4,1654.0,29.8,1546.0,494.0,435.0,152.0,2176.0,2007.0,26.2
5276,2004-10-22,2020-06-11 18:00:00,8.4,1808.0,40.0,1771.0,686.0,373.0,163.0,2486.0,2235.0,24.3
5277,2004-10-22,2020-06-11 19:00:00,6.8,1681.0,35.1,1666.0,556.0,397.0,135.0,2339.0,1998.0,23.3
5278,2004-10-22,2020-06-11 20:00:00,4.5,1494.0,25.5,1443.0,467.0,454.0,119.0,2020.0,1795.0,22.3
5279,2004-10-22,2020-06-11 21:00:00,2.5,1251.0,13.7,1107.0,297.0,579.0,91.0,1657.0,1407.0,21.3
5280,2004-10-22,2020-06-11 22:00:00,1.6,1132.0,9.7,965.0,164.0,669.0,74.0,1502.0,1211.0,21.2
5281,2004-10-22,2020-06-11 23:00:00,1.7,1158.0,9.8,970.0,196.0,664.0,73.0,1509.0,1202.0,20.3
5282,2004-10-23,2020-06-11 00:00:00,1.7,1146.0,10.1,983.0,201.0,673.0,71.0,1518.0,1136.0,20.4
5283,2004-10-23,2020-06-11 01:00:00,1.1,993.0,6.0,813.0,132.0,792.0,57.0,1413.0,946.0,19.9
5284,2004-10-23,2020-06-11 02:00:00,1.0,989.0,6.0,814.0,146.0,800.0,51.0,1418.0,915.0,19.1
5285,2004-10-23,2020-06-11 03:00:00,0.8,943.0,4.6,746.0,242.18929,852.0,112.145134,1374.0,864.0,19.3
5286,2004-10-23,2020-06-11 04:00:00,2.1297114,910.0,4.0,712.0,94.0,872.0,42.0,1341.0,836.0,19.6
5287,2004-10-23,2020-06-11 05:00:00,0.7,925.0,4.6,742.0,127.0,876.0,43.0,1381.0,842.0,18.1
5288,2004-10-23,2020-06-11 06:00:00,1.2,1039.0,7.6,882.0,217.0,724.0,52.0,1473.0,1002.0,18.1
5289,2004-10-23,2020-06-11 07:00:00,2.3,1208.0,13.6,1104.0,394.0,598.0,65.0,1699.0,1165.0,17.6
5290,2004-10-23,2020-06-11 08:00:00,3.0,1268.0,16.0,1179.0,511.0,545.0,69.0,1753.0,1294.0,18.2
5291,2004-10-23,2020-06-11 09:00:00,3.3,1353.0,18.9,1265.0,523.0,507.0,91.0,1833.0,1475.0,20.2
5292,2004-10-23,2020-06-11 10:00:00,2.8,1317.0,15.7,1171.0,471.0,542.0,92.0,1727.0,1436.0,21.6
5293,2004-10-23,2020-06-11 11:00:00,3.0,1356.0,16.2,1187.0,441.0,534.0,102.0,1738.0,1465.0,23.3
5294,2004-10-23,2020-06-11 12:00:00,3.4,1414.0,19.4,1279.0,414.0,504.0,118.0,1854.0,1583.0,25.0
5295,2004-10-23,2020-06-11 13:00:00,3.0,1326.0,16.9,1206.0,317.0,533.0,111.0,1785.0,1432.0,25.4
5296,2004-10-23,2020-06-11 14:00:00,2.3,1211.0,12.5,1067.0,230.0,609.0,101.0,1608.0,1270.0,26.1
5297,2004-10-23,2020-06-11 15:00:00,3.1,1324.0,15.8,1173.0,365.0,564.0,119.0,1749.0,1354.0,27.0
5298,2004-10-23,2020-06-11 16:00:00,3.0,1324.0,16.0,1181.0,360.0,565.0,115.0,1747.0,1318.0,27.2
5299,2004-10-23,2020-06-11 17:00:00,3.3,1361.0,16.3,1189.0,420.0,549.0,120.0,1776.0,1351.0,25.6
5300,2004-10-23,2020-06-11 18:00:00,4.0,1475.0,21.0,1324.0,475.0,490.0,115.0,1925.0,1530.0,23.3
5301,2004-10-23,2020-06-11 19:00:00,4.6,1537.0,23.1,1381.0,526.0,469.0,118.0,2016.0,1615.0,22.2
5302,2004-10-23,2020-06-11 20:00:00,4.1,1413.0,17.7,1231.0,460.0,520.0,117.0,1853.0,1415.0,21.6
5303,2004-10-23,2020-06-11 21:00:00,2.3,1229.0,12.2,1055.0,255.0,607.0,96.0,1668.0,1219.0,21.0
5304,2004-10-23,2020-06-11 22:00:00,2.6,1297.0,14.6,1136.0,283.0,567.0,89.0,1725.0,1307.0,20.3
5305,2004-10-23,2020-06-11 23:00:00,2.6,1302.0,13.1,1088.0,271.0,594.0,84.0,1639.0,1297.0,20.0
5306,2004-10-24,2020-06-11 00:00:00,2.9,1347.0,15.5,1165.0,315.0,573.0,97.0,1741.0,1321.0,19.7
5307,2004-10-24,2020-06-11 01:00:00,2.1,1165.0,11.8,1042.0,227.0,631.0,68.0,1621.0,1133.0,19.5
5308,2004-10-24,2020-06-11 02:00:00,2.1,1155.0,10.9,1012.0,243.0,633.0,66.0,1577.0,1124.0,19.4
5309,2004-10-24,2020-06-11 03:00:00,1.5,1050.0,8.4,916.0,242.18929,696.0,112.145134,1512.0,997.0,19.3
5310,2004-10-24,2020-06-11 04:00:00,2.1297114,1035.0,7.0,855.0,142.0,731.0,51.0,1467.0,952.0,18.7
5311,2004-10-24,2020-06-11 05:00:00,1.4,1057.0,8.6,925.0,139.0,684.0,48.0,1503.0,972.0,18.0
